Date,Open,High,Low,Close,Adj Close,Volume
2013-10-07,387.494202,389.688599,382.191071,385.871277,360.350891,5632861
2013-10-08,388.454254,390.740082,383.654022,386.282715,360.735138,6059656
2013-10-09,383.996887,396.660400,382.876831,393.574524,367.544678,5977309
2013-10-10,392.705902,394.443146,387.699921,393.163055,367.160400,4685620
2013-10-11,395.448914,396.820404,390.557220,394.694580,368.590668,4886551
2013-10-14,395.448914,400.020569,394.626007,397.871887,371.557800,6078491
2013-10-15,410.215363,410.832550,394.991730,396.728973,370.490540,11520860
2013-10-17,397.734741,405.963715,395.288879,402.466400,375.848511,8806756
2013-10-18,403.037872,415.107056,403.037872,414.032715,386.649872,11088685
2013-10-21,414.032715,418.535797,409.689636,417.484314,389.873138,7571799
2013-10-22,414.832764,416.455688,410.306793,413.369812,386.030762,5123086
2013-10-23,413.826996,415.655640,405.803711,409.963928,382.850128,4472546
2013-10-24,407.815247,416.478546,402.923584,404.363647,377.620270,5858550
2013-10-25,404.180786,408.158112,402.009247,405.506561,378.687592,4972872
2013-10-28,405.963715,413.666992,405.895142,407.220947,380.288574,7687182
2013-10-29,406.466614,413.255524,404.089355,409.986786,382.871490,7225317
2013-10-30,409.849640,412.775513,409.026733,410.603973,383.447845,4807390
2013-10-31,411.449707,419.678711,409.621063,418.170074,390.513580,9889865
2013-11-01,416.067108,423.587494,412.981232,415.221344,387.759888,5945457
2013-11-05,412.981232,421.370239,412.981232,415.884247,388.378937,5477793
2013-11-06,416.021393,420.547333,409.141022,410.809692,383.639984,4809903
2013-11-07,410.992554,414.101288,403.266449,405.003662,378.217926,4896300
2013-11-08,405.049377,405.963715,398.260468,400.454865,373.969971,4377892
2013-11-11,399.563385,403.266449,393.254486,394.946014,368.825439,4450614
2013-11-12,395.448914,398.466187,388.682831,389.780029,364.001129,6084900
2013-11-13,388.545685,393.803101,384.979797,386.031281,360.500305,4195768
2013-11-14,389.162872,394.991730,388.774261,389.345734,363.595551,4015689
2013-11-18,392.294464,401.277771,391.402985,399.906281,373.457703,6036583
2013-11-19,400.020569,404.546509,400.020569,401.552063,374.994629,4217442
2013-11-20,399.951996,403.677887,391.791565,394.305969,368.227753,6545330
2013-11-21,393.117340,393.163055,385.596954,387.494202,361.866516,5732849
2013-11-22,389.048584,391.540131,383.608276,385.734100,360.222809,3741064
2013-11-25,387.379913,391.722992,385.871277,389.368591,363.616943,5039202
2013-11-26,388.819977,391.700134,382.899689,384.591187,359.155457,6982994
2013-11-27,386.076996,388.362823,381.848206,383.082550,357.746643,5710910
2013-11-28,385.436951,391.517273,385.436951,387.654205,362.015930,6273350
2013-11-29,389.025726,391.562988,387.951385,390.054321,364.257324,4942080
2013-12-02,389.962891,394.511719,389.642883,391.014374,365.153870,3610875
2013-12-03,390.877228,395.677490,388.888550,394.031677,367.971619,4592312
2013-12-04,393.574524,396.591827,390.054321,391.357269,365.474030,4380538
2013-12-05,398.649048,400.934906,396.843262,398.191895,371.856689,6267202
2013-12-06,397.803314,399.860565,393.711670,396.226074,370.020844,3650533
2013-12-09,403.266449,405.963715,400.569153,401.826355,375.250763,6352420
2013-12-10,401.620636,406.283752,401.620636,404.432220,377.684296,4359281
2013-12-11,403.449310,404.569366,398.877655,403.495026,376.809052,2488785
2013-12-12,401.392059,402.306396,396.820404,397.826172,371.515167,2845016
2013-12-13,396.363220,396.866119,392.088715,395.311737,369.167053,4463055
2013-12-16,393.163055,394.191681,385.482666,386.328430,360.777863,5023059
2013-12-17,387.997101,389.917175,382.533936,383.654022,358.280334,5044710
2013-12-18,383.654022,394.923157,383.654022,393.140198,367.139069,6004927
2013-12-19,395.174591,395.174591,385.711243,390.442932,364.620209,6725269
2013-12-20,398.649048,410.535400,394.123108,409.232452,382.167053,10254310
2013-12-23,410.992554,415.564209,406.878052,409.735352,382.636688,8095987
2013-12-24,409.849640,413.735565,409.209595,410.558258,383.405182,3653387
2013-12-26,408.935303,411.449707,403.266449,405.757996,378.922333,7309934
2013-12-27,406.238037,408.661011,400.889191,401.780640,375.208099,3872281
2013-12-30,402.763550,406.809479,400.409149,405.552277,378.730255,5157763
2013-12-31,405.963715,410.649689,405.552277,409.255310,382.188385,2853005
2014-01-01,410.283936,410.649689,405.780853,406.329468,379.456116,2924699
2014-01-02,405.826569,409.621063,397.780457,400.020569,373.564392,3011816
2014-01-03,398.466187,399.266235,390.877228,395.106018,368.974884,6416948
2014-01-06,394.123108,394.648865,388.591400,390.854370,365.004425,6657928
2014-01-07,390.694366,393.140198,384.042603,384.979797,359.518402,8655735
2014-01-08,386.031281,391.951569,386.031281,388.157104,362.485596,6363215
2014-01-09,388.797119,390.328644,386.328430,388.911407,363.189972,4154592
2014-01-10,387.837067,400.614868,387.677063,392.317322,366.370636,7419990
2014-01-13,396.934692,403.677887,396.820404,402.489258,375.869873,6029293
2014-01-14,401.620636,404.386505,398.854797,402.992157,376.339478,6037773
2014-01-15,404.455078,409.163879,402.763550,404.797943,378.025818,6330212
2014-01-16,406.283752,408.386719,403.243591,405.117981,378.324707,9019180
2014-01-17,406.489471,410.032501,402.420685,404.477936,377.726959,7731605
2014-01-20,405.460846,406.420898,395.951782,397.620453,371.322998,8288028
2014-01-21,398.946228,399.380524,394.077393,394.557434,368.462616,4903182
2014-01-22,394.763153,400.180573,392.317322,398.854797,372.475739,4258863
2014-01-23,393.437378,398.329041,393.437378,395.814636,369.636597,6883667
2014-01-24,394.077393,399.860565,393.665955,396.660400,370.426453,5939509
2014-01-27,391.334412,393.528809,384.179749,385.459808,359.966644,6172919
2014-01-28,387.219910,391.334412,385.254089,386.237000,360.692413,5786897
2014-01-29,388.499969,389.734314,381.733917,382.465363,357.170258,6187082
2014-01-30,380.088104,381.208160,375.882172,377.162231,352.217865,7051021
2014-01-31,378.076569,381.025299,377.687988,379.973816,354.843506,5519176
2014-02-03,377.710846,379.356628,374.624969,375.287872,350.467438,4113881
2014-02-04,372.362000,377.916565,371.744812,375.585022,350.744965,6181126
2014-02-05,374.922119,375.562164,368.887543,373.619202,348.909149,5649225
2014-02-06,374.876404,376.750793,369.458984,372.979187,348.311462,5413252
2014-02-07,375.836456,376.613647,370.579041,372.339142,347.713776,4229526
2014-02-10,372.704865,377.436554,370.830505,375.767883,350.915741,5172602
2014-02-11,376.247925,377.162231,366.990295,368.133209,343.786041,6304584
2014-02-12,369.390411,375.745026,369.116119,373.916351,349.186646,4914445
2014-02-13,374.373535,374.373535,368.041779,369.116119,344.703918,4328651
2014-02-14,371.173370,376.705078,369.390411,375.813599,350.958435,4609372
2014-02-17,373.802063,375.790741,368.956116,371.356232,346.795807,4529252
2014-02-18,368.978973,373.893494,368.978973,371.744812,347.158752,2870637
2014-02-19,371.676239,374.876404,370.304749,371.333374,346.774475,3065070
2014-02-20,370.899078,371.996277,367.150299,368.224640,343.871338,4020748
2014-02-21,368.978973,373.047760,368.293213,370.990509,346.454285,3128137
2014-02-24,369.413269,372.567719,368.156067,371.379089,346.817200,3400313
2014-02-25,372.270569,373.047760,369.184692,370.556183,346.048706,3519668
2014-02-26,370.761902,373.436340,369.504700,370.624756,346.112762,6804024
2014-02-28,370.624756,372.750580,362.578644,365.710236,341.523254,9474936
2014-03-03,365.778809,368.841827,364.430176,367.287445,342.996185,5817739
2014-03-04,367.104584,372.430573,366.921722,371.653381,347.073364,4498526
2014-03-05,372.842010,373.962067,368.087494,368.933258,344.533081,5913827
2014-03-06,370.007599,376.887939,369.984741,375.996460,351.129181,5086295
2014-03-07,377.162231,399.563385,377.162231,397.460419,371.173553,16798593
2014-03-10,395.494629,413.118378,394.717438,404.797943,378.025818,16434737
2014-03-11,404.592224,405.872284,398.694794,399.906281,373.457703,6390091
2014-03-12,399.563385,403.632172,396.660400,398.351898,372.006073,4715694
2014-03-13,400.020569,409.049591,399.883423,402.100677,375.506927,8610913
2014-03-14,399.563385,406.855194,397.300415,405.117981,378.324707,8270273
2014-03-18,406.649475,415.472778,406.649475,409.826782,382.722076,9517423
2014-03-19,411.449707,415.975677,409.278168,412.821228,385.518494,8188198
2014-03-20,412.181183,414.878479,410.603973,414.192719,386.799255,14855972
2014-03-21,414.649872,417.552887,403.289307,404.957947,378.175232,11025485
2014-03-22,null,null,null,null,null,null
2014-03-24,407.449524,415.449921,407.380951,413.918427,386.543152,14407733
2014-03-25,401.849243,403.449310,398.877655,401.986389,375.400238,15649786
2014-03-26,402.877838,412.798370,402.832123,407.426666,380.480682,6905505
2014-03-27,409.095306,413.689850,407.838104,411.792603,384.557892,27703967
2014-03-28,411.449707,420.570190,411.449707,418.832947,391.132599,9333823
2014-03-31,418.878662,429.644928,417.484314,425.507599,397.365784,9375948
2014-04-01,427.907715,432.022217,424.844696,430.925018,402.424927,7820304
2014-04-02,432.022217,439.794037,428.867767,438.056793,409.084991,13390090
2014-04-03,437.416779,440.228333,429.919250,435.519531,406.715576,13275447
2014-04-04,435.222382,435.793823,430.444977,431.679321,403.129333,6256938
2014-04-07,431.565033,436.571014,427.153381,431.633606,403.086639,6452624
2014-04-09,434.308044,441.942719,433.005127,439.862610,410.771393,6719473
2014-04-10,441.028381,445.234314,439.885468,443.017059,413.717255,5324750
2014-04-11,439.931183,443.931396,434.582336,436.022400,407.185150,5845810
2014-04-15,434.308044,436.136719,428.182007,433.896576,405.199951,4632263
2014-04-16,432.707947,438.422546,428.867767,430.330688,401.869904,6190639
2014-04-17,432.022217,439.702606,431.473602,438.468262,409.469299,3922900
2014-04-21,443.428497,443.428497,437.096741,438.696838,409.682709,5908601
2014-04-22,438.879700,452.023224,437.096741,442.422729,413.162201,9665912
2014-04-23,442.994202,448.937378,440.822662,442.148438,412.906036,7644247
2014-04-24,442.148438,442.148438,442.148438,442.148438,412.906036,0
2014-04-25,442.537048,442.994202,432.479370,433.507996,404.837067,6626078
2014-04-28,434.216614,437.051025,430.353546,432.022217,403.449554,8305289
2014-04-29,432.502228,435.108093,428.822052,429.873535,401.442963,4198248
2014-04-30,431.519318,438.879700,424.753265,427.816284,399.521820,7195590
2014-05-02,429.736389,433.119415,423.336060,424.296082,396.234375,4535276
2014-05-05,422.878876,438.193939,422.878876,432.867950,404.239380,7599623
2014-05-06,433.347992,442.079865,433.187988,440.411224,411.283783,6196105
2014-05-07,438.925415,444.091400,437.531067,439.268280,410.216370,5285784
2014-05-08,440.296906,443.497070,434.650909,439.016846,409.981598,5974590
2014-05-09,436.959595,456.709198,436.959595,456.069153,425.906128,9226057
2014-05-12,454.834808,479.567505,454.469086,470.287018,439.183624,15423882
2014-05-13,475.453003,488.619415,472.938599,486.150696,453.998077,13431635
2014-05-14,486.425018,488.253662,475.955902,477.967438,446.356110,9687847
2014-05-15,477.967438,484.596344,475.110138,481.579041,449.728851,10432359
2014-05-16,498.357056,523.569763,485.556396,493.396790,465.311493,26316789
2014-05-19,498.768494,514.197876,496.894104,512.049194,482.902069,11898979
2014-05-20,515.637939,516.140808,491.773865,493.671082,465.570068,11254544
2014-05-21,493.671082,504.231628,490.882385,493.008209,464.944977,10995793
2014-05-22,496.482666,509.009033,495.888336,503.248718,474.602570,9372590
2014-05-23,508.163269,517.512329,503.797333,515.432190,486.092529,8283409
2014-05-26,517.740906,521.169617,491.453827,503.660187,474.990662,8036792
2014-05-27,504.254486,506.540314,491.499542,497.374146,469.062378,5636689
2014-05-28,498.128448,505.900299,495.911194,497.808441,469.472015,5675907
2014-05-29,499.454254,499.865692,488.413666,490.790955,462.853912,13829587
2014-05-30,496.025513,498.174164,484.596344,486.745026,459.038300,8646942
2014-06-02,491.339539,497.511292,487.019318,494.745422,466.583313,4403149
2014-06-03,495.248322,503.797333,492.528168,500.780029,472.274414,5437176
2014-06-04,499.522827,503.705902,492.025299,492.596741,464.556915,4413203
2014-06-05,493.053925,500.551453,486.539307,498.265625,469.903137,9987217
2014-06-06,506.266022,517.969482,504.757385,513.123535,483.915314,14659670
2014-06-09,516.597961,517.832336,508.414703,513.237793,484.023010,6748902
2014-06-10,516.803711,516.803711,503.088715,511.249146,482.147614,7880299
2014-06-11,512.026306,512.026306,499.454254,503.843048,475.163055,7582204
2014-06-12,502.220093,509.054749,495.614044,500.208557,471.735443,5883674
2014-06-13,503.020142,506.083160,490.402344,494.608276,466.454010,7323452
2014-06-16,495.568329,495.568329,483.293427,487.087891,459.361603,7185688
2014-06-17,483.727722,499.819977,483.727722,498.334198,469.967804,7912480
2014-06-18,497.397003,503.637329,484.893494,487.682220,459.922180,9606352
2014-06-19,490.996674,491.430969,471.612823,476.413055,449.294464,11563143
2014-06-20,478.150299,479.750366,472.824310,473.852936,446.880066,6427542
2014-06-23,474.081512,477.693115,468.138336,474.515808,447.505219,7384150
2014-06-24,477.738831,485.876404,477.738831,484.527771,456.947205,5945074
2014-06-25,483.522003,484.299194,479.178925,480.481842,453.131653,5282398
2014-06-26,468.595520,469.464142,460.229370,462.606628,436.273956,12240338
2014-06-27,461.738007,467.909760,460.457947,462.698059,436.360199,4612749
2014-06-30,462.903809,466.309692,457.166351,464.206726,437.782959,10328275
2014-07-01,465.029633,466.561127,460.343658,460.823700,434.592499,4826636
2014-07-02,464.938171,469.669861,462.652344,465.509644,439.011688,6146744
2014-07-03,466.309692,468.595520,458.766449,460.137939,433.945740,5787696
2014-07-04,459.452179,473.990082,458.675018,471.772827,444.918365,6478558
2014-07-07,472.252838,474.081512,466.766846,469.601288,442.870422,7009546
2014-07-08,469.052673,472.938599,452.594696,454.903381,429.009186,8742384
2014-07-09,458.080688,461.692291,453.737610,457.600677,431.552917,7451578
2014-07-10,457.280640,466.995422,448.503052,455.886292,429.936157,9300050
2014-07-11,454.971954,458.080688,440.548370,441.851288,416.700073,8891920
2014-07-14,442.811340,445.691467,438.193939,439.679749,414.652130,6882385
2014-07-15,440.434082,448.023041,440.274048,444.457123,419.157532,7672561
2014-07-16,445.280029,453.966187,445.280029,452.457550,426.702606,6978835
2014-07-17,451.680359,456.343445,448.160187,449.165955,423.598328,4713443
2014-07-18,448.023041,449.645966,443.131348,446.537231,421.119263,4666349
2014-07-21,457.166351,460.823700,454.903381,456.092010,430.130127,8493634
2014-07-22,458.995026,472.664307,457.669250,471.315643,444.487183,14244969
2014-07-23,473.190033,475.361572,466.789703,472.367126,445.478821,6860699
2014-07-24,470.881348,476.915955,468.138336,475.933044,448.841766,4836950
2014-07-25,476.321625,476.961670,460.389374,467.155457,440.563904,6766294
2014-07-28,466.766846,467.932617,457.897827,459.726501,433.557770,4686455
2014-07-30,458.995026,462.195190,453.966187,459.977936,433.794891,9308353
2014-07-31,460.800842,466.263977,458.080688,460.115082,433.924225,8861408
2014-08-01,454.880524,456.709198,445.737213,446.331512,420.925232,7913099
2014-08-04,448.480194,452.457550,446.217224,450.308868,424.676208,7336077
2014-08-05,450.354584,451.611786,443.908539,449.783112,424.180389,6116974
2014-08-06,450.263153,456.526337,447.794434,451.748932,426.034332,8179186
2014-08-07,452.137512,455.657715,449.554535,452.274689,426.530090,5422072
2014-08-08,447.817291,449.623108,444.868591,448.251617,422.736053,4559226
2014-08-11,450.377441,451.337494,446.834412,448.251617,422.736053,3348398
2014-08-12,450.766022,451.200348,446.354370,450.034576,424.417542,4778131
2014-08-13,449.531677,455.612000,448.023041,452.663269,426.896545,7056875
2014-08-14,454.880524,459.452179,453.394745,458.514984,432.415192,6031038
2014-08-18,457.669250,464.229584,456.023438,463.132385,436.769745,3821755
2014-08-19,464.023865,467.681183,459.955078,461.417999,435.152985,7279673
2014-08-20,462.195190,465.601074,455.040527,456.412018,430.431946,6511039
2014-08-21,457.166351,458.995026,452.640411,454.926239,429.030701,8224610
2014-08-22,457.212067,460.366516,455.017670,456.389160,430.410339,4285807
2014-08-25,457.166351,461.052277,454.171906,455.246246,429.332489,3727616
2014-08-26,455.337677,455.772003,449.394531,454.126190,428.276245,4774104
2014-08-27,455.886292,457.989258,451.154633,454.286194,428.427124,4195807
2014-08-28,454.697662,458.995026,454.697662,456.572052,430.582855,7957020
2014-09-01,459.155029,466.766846,455.154816,463.612396,437.222443,8098732
2014-09-02,465.623932,471.589966,462.012329,468.046906,441.404572,8278384
2014-09-03,468.664093,473.601501,466.812561,471.452820,444.616577,10961145
2014-09-04,470.424194,472.664307,465.441071,469.006958,442.309937,4673381
2014-09-05,469.829865,472.458557,466.583984,468.892670,442.202148,4539426
2014-09-08,472.664307,475.155853,469.967010,474.401520,447.397430,6943393
2014-09-09,471.841400,476.047333,470.058441,472.252838,445.371094,4583344
2014-09-10,470.035583,470.469910,462.926666,464.412445,437.976959,4729516
2014-09-11,466.446838,470.881348,460.823700,466.035370,439.507446,5309552
2014-09-12,465.623932,468.138336,462.400909,464.298157,437.869171,4374941
2014-09-15,461.326569,462.652344,457.623535,458.423553,432.328918,4369201
2014-09-16,457.806396,459.063599,446.422943,447.748718,422.261810,6621497
2014-09-17,450.263153,452.846130,447.542999,451.977509,426.249847,5443635
2014-09-18,450.308868,461.738007,449.714539,459.406464,433.255920,4544553
2014-09-19,459.909363,464.389587,453.051849,455.086243,429.181610,8584909
2014-09-22,453.966187,455.337677,451.543213,453.303314,427.500183,3950111
2014-09-23,453.371887,455.086243,440.274048,441.554138,416.419800,8847201
2014-09-24,442.765625,445.325745,436.776733,441.188385,416.074860,7696999
2014-09-25,441.668427,442.445587,421.804535,425.096130,400.898590,16546029
2014-09-26,424.707550,430.490692,419.358704,426.650513,402.364532,7952490
2014-09-29,428.342010,430.970734,424.981842,426.604797,402.321411,6240566
2014-09-30,424.250366,433.599426,422.901733,432.342224,407.732300,8821077
2014-10-01,431.382172,432.296509,423.336060,423.884644,399.756104,4328122
2014-10-07,423.907501,427.404816,422.170258,423.404633,399.303406,6202094
2014-10-08,421.118805,430.422119,421.118805,428.227722,403.851959,4913891
2014-10-09,428.913483,437.622498,428.913483,436.433868,411.591003,5582335
2014-10-10,432.936554,442.994202,427.953430,439.176849,414.177826,7732828
2014-10-13,439.702606,441.051239,433.416565,437.919647,412.992157,6940932
2014-10-14,447.565857,447.565857,438.239685,439.451172,414.436554,9538956
2014-10-15,439.451172,439.451172,439.451172,439.451172,414.436554,0
2014-10-16,435.062378,437.462494,424.250366,425.621887,401.394470,9508591
2014-10-17,427.907715,430.033539,422.970306,428.776337,404.369354,7656635
2014-10-20,429.050629,430.010681,416.729980,427.473389,403.140564,10593651
2014-10-21,427.107666,428.364868,423.838928,424.867554,400.683075,8810895
2014-10-22,427.496246,434.673767,426.604797,432.319366,407.710693,6692008
2014-10-27,440.685516,440.685516,428.273438,430.353546,405.856750,5036311
2014-10-28,430.239258,430.650696,423.381775,427.016235,402.709412,11011735
2014-10-29,428.182007,435.862396,427.061951,435.039490,410.276001,8758424
2014-10-30,433.393707,448.731628,432.982269,447.680145,422.197144,16372560
2014-10-31,448.868774,458.857880,448.868774,457.417786,431.380524,7043042
2014-11-03,458.995026,461.280853,452.663269,458.240692,432.156525,6188075
2014-11-05,458.080688,461.052277,451.863220,453.188995,427.392365,7865001
2014-11-07,452.800415,455.040527,447.131561,448.251617,422.736053,5816838
2014-11-10,449.303101,452.503265,442.194153,443.154205,417.928802,5241271
2014-11-11,444.548553,451.588928,441.737000,446.971558,421.528839,5050050
2014-11-12,448.914490,449.394531,442.857056,445.302887,419.955139,4643040
2014-11-13,445.280029,447.931610,440.434082,443.108490,417.885681,3520766
2014-11-14,442.994202,446.994415,441.188385,443.062775,417.842590,4212007
2014-11-17,441.622711,451.474640,441.622711,450.400299,424.762421,5112174
2014-11-18,450.514587,456.114868,450.400299,451.977509,426.249847,6705289
2014-11-19,451.977509,453.509033,446.422943,447.177277,421.722870,4049659
2014-11-20,447.108704,449.714539,443.588501,448.365906,422.843781,5671010
2014-11-21,448.114471,457.623535,448.114471,456.114868,430.151703,5869937
2014-11-24,457.257782,459.063599,448.800201,450.468872,424.827118,6213108
2014-11-25,450.354584,454.834808,444.960022,453.966187,428.125336,7303100
2014-11-26,453.486176,453.966187,449.211670,451.246063,425.559998,6577640
2014-11-27,452.594696,453.966187,449.417389,451.977509,426.249847,6139981
2014-11-28,452.457550,465.098206,449.485962,453.326172,427.521729,10440586
2014-12-01,452.137512,453.486176,438.216797,439.611176,414.587463,8691092
2014-12-02,439.794037,444.022827,437.965363,440.091187,415.040131,4726522
2014-12-03,438.216797,445.280029,438.216797,442.697052,417.497650,4894927
2014-12-04,442.582764,445.714325,436.913879,438.216797,413.272400,5387647
2014-12-05,439.336884,442.079865,436.639587,437.668213,412.755066,5024133
2014-12-08,438.879700,440.182617,430.765015,431.839355,407.257996,5119392
2014-12-09,430.193542,434.628052,425.621887,429.667816,405.210083,5299375
2014-12-10,425.827606,430.170685,425.164703,426.330475,402.062714,6621377
2014-12-11,424.707550,424.707550,412.981232,414.261292,390.680573,11310329
2014-12-12,414.649872,416.478546,402.009247,403.380737,380.419342,8937424
2014-12-15,401.369202,403.129303,398.649048,401.757782,378.888763,6323982
2014-12-16,400.843475,403.792175,393.025909,395.266022,372.766510,10443139
2014-12-17,395.563202,399.974854,395.197449,397.506134,374.879089,10389974
2014-12-18,403.015015,404.500793,395.288879,402.352112,379.449280,7485349
2014-12-19,404.637939,415.289917,403.449310,411.701172,388.266144,10036768
2014-12-22,412.364044,414.558441,407.335236,413.689850,390.141632,4152571
2014-12-23,412.524048,413.346954,407.700958,408.592438,385.334381,5291603
2014-12-24,408.592438,410.146790,402.306396,404.203644,381.195404,11239875
2014-12-26,405.323700,408.089539,402.352112,406.352325,383.221741,2445070
2014-12-29,406.192322,411.015411,405.483704,410.078217,386.735596,3465830
2014-12-30,410.123932,410.718262,400.980621,402.374969,379.470795,5813706
2014-12-31,402.306396,408.661011,401.872101,407.403809,384.213409,4232496
2015-01-01,405.186554,407.792389,403.975037,405.917999,382.812134,1481821
2015-01-02,406.009430,409.643921,404.272217,404.843658,381.799011,3665683
2015-01-05,404.592224,407.289520,399.609100,400.409149,377.616943,5051970
2015-01-06,397.734741,399.106232,380.362396,382.236786,360.478912,9313990
2015-01-07,382.693970,392.614471,382.648254,390.557220,368.325745,10360156
2015-01-08,393.208771,394.488861,384.088318,384.956940,363.044220,9936113
2015-01-09,387.859924,394.077393,386.305573,393.300232,370.912628,6696393
2015-01-12,393.391663,393.620239,384.751221,388.728546,366.601196,5050056
2015-01-13,389.962891,390.854370,384.248322,385.459808,363.518494,4974355
2015-01-14,385.391235,387.219910,379.996674,381.711060,359.983154,5690020
2015-01-15,384.019745,398.237610,384.019745,395.106018,372.615631,8463542
2015-01-16,393.163055,400.020569,389.528595,397.597595,374.965363,9568481
2015-01-19,397.826172,405.049377,392.591614,402.146393,379.255219,6669981
2015-01-20,402.992157,413.987000,401.780640,412.844086,389.343964,6680660
2015-01-21,413.735565,416.661407,407.815247,414.535583,390.939240,8542148
2015-01-22,413.804138,414.741333,402.077820,404.020782,381.022980,11860813
2015-01-23,406.878052,410.443970,400.934906,405.460846,382.380981,9040247
2015-01-27,408.203827,409.941071,402.534973,406.443756,383.307983,8969938
2015-01-28,405.095123,415.929962,405.095123,414.581299,390.982361,9649063
2015-01-29,414.695618,427.221954,414.604156,424.890411,400.704651,18058826
2015-01-30,425.164703,425.736176,415.564209,418.421509,394.603943,10873400
2015-02-02,418.787231,420.547333,414.055573,415.129913,391.499695,9651355
2015-02-03,417.484314,430.124969,417.484314,428.639191,404.240051,8546166
2015-02-04,429.324921,431.473602,423.290344,424.616119,400.445953,7036447
2015-02-05,427.907715,429.690674,419.495850,422.284576,398.247131,6182821
2015-02-06,422.467438,425.164703,412.821228,415.975677,392.297302,4522922
2015-02-09,411.998322,419.678711,407.792389,409.941071,386.606232,4419846
2015-02-10,410.535400,413.506958,393.757385,403.220734,380.268433,6825504
2015-02-11,405.049377,413.621277,403.677887,411.769745,388.330811,4890504
2015-02-12,415.107056,417.827179,405.620850,415.632782,391.973969,4354813
2015-02-13,417.850037,420.958771,415.587067,419.450134,395.574036,3696840
2015-02-16,419.998718,422.513153,411.449707,412.729797,389.236237,6133349
2015-02-18,411.449707,415.107056,408.889587,412.204041,388.740387,4917518
2015-02-19,414.627014,414.924194,405.757996,412.386902,388.912811,4775318
2015-02-20,409.278168,409.621063,398.329041,399.151947,376.431274,9358599
2015-02-23,397.711884,400.820618,387.265625,389.254303,367.096985,7052231
2015-02-24,390.534363,391.700134,382.648254,384.682617,362.785553,9973109
2015-02-25,388.042816,391.562988,384.499756,385.459808,363.518494,7637058
2015-02-26,386.808441,388.591400,382.465363,384.934082,363.022705,10729875
2015-02-27,387.471344,393.620239,386.122711,391.128662,368.864655,9329689
2015-02-28,null,null,null,null,null,null
2015-03-02,397.277557,400.249146,391.128662,395.106018,372.615631,7289755
2015-03-03,397.277557,414.398438,396.546112,411.815460,388.373932,10318462
2015-03-04,414.192719,415.861389,402.329254,405.895142,382.790619,7238023
2015-03-05,408.020966,410.878265,401.460632,404.569366,381.540314,5358351
2015-03-09,404.637939,407.678101,395.060303,397.574707,374.943817,7032695
2015-03-10,397.254700,400.386292,391.060089,392.774475,370.416779,7617030
2015-03-11,393.597382,397.551849,389.688599,391.311554,369.037140,5817936
2015-03-12,392.248749,396.546112,391.151520,394.900299,372.421600,5891190
2015-03-13,397.277557,397.551849,387.219910,388.637115,366.514954,6468078
2015-03-16,389.277161,390.397217,384.156891,384.979797,363.065796,6919995
2015-03-17,388.842834,393.117340,384.476898,391.722992,369.425171,9535041
2015-03-18,391.791565,398.763367,390.740082,397.117554,374.512665,4634942
2015-03-19,400.272003,400.797760,390.465790,391.402985,369.123413,6967306
2015-03-20,392.203003,393.688812,387.951385,390.465790,368.239532,5202858
2015-03-23,391.562988,394.991730,383.151123,384.911224,363.001160,6625841
2015-03-24,384.979797,390.557220,384.979797,387.654205,365.587982,4619215
2015-03-25,388.134247,388.362823,384.476898,386.259857,364.273041,5132470
2015-03-26,384.522614,388.248535,376.750793,379.128052,357.547150,10310673
2015-03-27,381.231018,381.733917,366.395966,371.081940,349.959015,11663461
2015-03-30,373.322052,373.824921,364.110138,370.647614,349.549438,8665294
2015-03-31,373.962067,380.773865,373.962067,377.619415,356.124359,10117697
2015-04-01,377.116516,383.562561,371.721954,382.213928,360.457397,7294265
2015-04-06,382.191071,383.105408,375.516449,377.002228,355.542328,6167048
2015-04-07,377.642273,382.236786,377.642273,380.751007,359.077728,10637727
2015-04-08,381.048157,397.506134,380.773865,395.860352,373.327026,12410602
2015-04-09,395.677490,410.992554,392.614471,409.209595,385.916382,13638210
2015-04-10,409.141022,415.472778,406.466614,413.438385,389.904510,12661609
2015-04-13,414.558441,422.764587,410.878265,421.735962,397.729767,10088671
2015-04-15,421.050201,429.553497,414.741333,422.261719,398.225586,11115632
2015-04-16,422.650299,428.822052,420.135895,424.410400,400.251953,10088651
2015-04-17,427.473389,431.702179,421.781677,423.724640,399.605194,11979339
2015-04-20,428.502014,428.570587,401.620636,404.889374,381.842133,18814081
2015-04-21,406.946625,409.392487,398.854797,400.683441,377.875519,8853503
2015-04-22,403.175018,405.392273,396.363220,402.192108,379.298340,7380656
2015-04-23,404.066498,406.603760,397.300415,400.957764,378.134277,6668909
2015-04-24,400.934906,404.340790,397.117554,401.803497,378.931824,6354927
2015-04-27,402.329254,405.735138,398.397614,400.157715,377.379761,5521462
2015-04-28,399.883423,403.220734,392.500183,395.540344,373.025208,7343685
2015-04-29,394.077393,397.986176,387.402771,388.591400,366.471771,8193980
2015-04-30,388.591400,395.860352,387.654205,394.237396,371.796448,17401074
2015-05-04,395.997498,408.661011,393.391663,407.312378,384.127197,7539251
2015-05-05,408.569580,412.272614,404.637939,407.860962,384.644531,8923377
2015-05-06,406.878052,409.963928,398.649048,402.420685,379.513916,11219104
2015-05-07,400.020569,401.597778,393.163055,398.077606,375.418030,8367767
2015-05-08,398.191895,408.592438,393.665955,406.740906,388.421173,8552221
